v1	I(D1)
3.425100000000425e-001	1.707354e-005
3.425200000000425e-001	1.707837e-005
3.425300000000425e-001	1.708320e-005
3.425400000000425e-001	1.708803e-005
3.425500000000425e-001	1.709287e-005
3.425600000000426e-001	1.709770e-005
3.425700000000426e-001	1.710254e-005
3.425800000000426e-001	1.710738e-005
3.425900000000426e-001	1.711222e-005
3.426000000000426e-001	1.711706e-005
3.426100000000426e-001	1.712190e-005
3.426200000000426e-001	1.712674e-005
3.426300000000426e-001	1.713159e-005
3.426400000000426e-001	1.713643e-005
3.426500000000426e-001	1.714128e-005
3.426600000000427e-001	1.714613e-005
3.426700000000427e-001	1.715098e-005
3.426800000000427e-001	1.715583e-005
3.426900000000427e-001	1.716068e-005
3.427000000000427e-001	1.716554e-005
3.427100000000427e-001	1.717039e-005
3.427200000000427e-001	1.717525e-005
3.427300000000427e-001	1.718011e-005
3.427400000000427e-001	1.718497e-005
3.427500000000427e-001	1.718983e-005
3.427600000000428e-001	1.719469e-005
3.427700000000428e-001	1.719956e-005
3.427800000000428e-001	1.720442e-005
3.427900000000428e-001	1.720929e-005
3.428000000000428e-001	1.721416e-005
3.428100000000428e-001	1.721903e-005
3.428200000000428e-001	1.722390e-005
3.428300000000428e-001	1.722877e-005
3.428400000000428e-001	1.723365e-005
3.428500000000428e-001	1.723852e-005
3.428600000000429e-001	1.724340e-005
3.428700000000429e-001	1.724828e-005
3.428800000000429e-001	1.725315e-005
3.428900000000429e-001	1.725803e-005
3.429000000000429e-001	1.726292e-005
3.429100000000429e-001	1.726780e-005
3.429200000000429e-001	1.727268e-005
3.429300000000429e-001	1.727757e-005
3.429400000000429e-001	1.728246e-005
3.429500000000429e-001	1.728735e-005
3.429600000000430e-001	1.729224e-005
3.429700000000430e-001	1.729713e-005
3.429800000000430e-001	1.730202e-005
3.429900000000430e-001	1.730692e-005
3.430000000000430e-001	1.731181e-005
3.430100000000430e-001	1.731671e-005
3.430200000000430e-001	1.732161e-005
3.430300000000430e-001	1.732651e-005
3.430400000000430e-001	1.733141e-005
3.430500000000430e-001	1.733631e-005
3.430600000000431e-001	1.734122e-005
3.430700000000431e-001	1.734612e-005
3.430800000000431e-001	1.735103e-005
3.430900000000431e-001	1.735594e-005
3.431000000000431e-001	1.736085e-005
3.431100000000431e-001	1.736576e-005
3.431200000000431e-001	1.737067e-005
3.431300000000431e-001	1.737559e-005
3.431400000000431e-001	1.738050e-005
3.431500000000431e-001	1.738542e-005
3.431600000000432e-001	1.739034e-005
3.431700000000432e-001	1.739525e-005
3.431800000000432e-001	1.740017e-005
3.431900000000432e-001	1.740510e-005
3.432000000000432e-001	1.741002e-005
3.432100000000432e-001	1.741495e-005
3.432200000000432e-001	1.741987e-005
3.432300000000432e-001	1.742480e-005
3.432400000000432e-001	1.742973e-005
3.432500000000432e-001	1.743466e-005
3.432600000000433e-001	1.743959e-005
3.432700000000433e-001	1.744452e-005
3.432800000000433e-001	1.744946e-005
3.432900000000433e-001	1.745440e-005
3.433000000000433e-001	1.745933e-005
3.433100000000433e-001	1.746427e-005
3.433200000000433e-001	1.746921e-005
3.433300000000433e-001	1.747415e-005
3.433400000000433e-001	1.747910e-005
3.433500000000433e-001	1.748404e-005
3.433600000000434e-001	1.748899e-005
3.433700000000434e-001	1.749394e-005
3.433800000000434e-001	1.749888e-005
3.433900000000434e-001	1.750383e-005
3.434000000000434e-001	1.750879e-005
3.434100000000434e-001	1.751374e-005
3.434200000000434e-001	1.751869e-005
3.434300000000434e-001	1.752365e-005
3.434400000000434e-001	1.752861e-005
3.434500000000434e-001	1.753356e-005
3.434600000000435e-001	1.753852e-005
3.434700000000435e-001	1.754349e-005
3.434800000000435e-001	1.754845e-005
3.434900000000435e-001	1.755341e-005
3.435000000000435e-001	1.755838e-005
3.435100000000435e-001	1.756334e-005
3.435200000000435e-001	1.756831e-005
3.435300000000435e-001	1.757328e-005
3.435400000000435e-001	1.757825e-005
3.435500000000435e-001	1.758323e-005
3.435600000000436e-001	1.758820e-005
3.435700000000436e-001	1.759318e-005
3.435800000000436e-001	1.759815e-005
3.435900000000436e-001	1.760313e-005
3.436000000000436e-001	1.760811e-005
3.436100000000436e-001	1.761309e-005
3.436200000000436e-001	1.761807e-005
3.436300000000436e-001	1.762306e-005
3.436400000000436e-001	1.762804e-005
3.436500000000436e-001	1.763303e-005
3.436600000000437e-001	1.763802e-005
3.436700000000437e-001	1.764301e-005
3.436800000000437e-001	1.764800e-005
3.436900000000437e-001	1.765299e-005
3.437000000000437e-001	1.765798e-005
3.437100000000437e-001	1.766298e-005
3.437200000000437e-001	1.766798e-005
3.437300000000437e-001	1.767297e-005
3.437400000000437e-001	1.767797e-005
3.437500000000437e-001	1.768297e-005
3.437600000000438e-001	1.768798e-005
3.437700000000438e-001	1.769298e-005
3.437800000000438e-001	1.769798e-005
3.437900000000438e-001	1.770299e-005
3.438000000000438e-001	1.770800e-005
3.438100000000438e-001	1.771301e-005
3.438200000000438e-001	1.771802e-005
3.438300000000438e-001	1.772303e-005
3.438400000000438e-001	1.772805e-005
3.438500000000438e-001	1.773306e-005
3.438600000000439e-001	1.773808e-005
3.438700000000439e-001	1.774309e-005
3.438800000000439e-001	1.774811e-005
3.438900000000439e-001	1.775313e-005
3.439000000000439e-001	1.775816e-005
3.439100000000439e-001	1.776318e-005
3.439200000000439e-001	1.776820e-005
3.439300000000439e-001	1.777323e-005
3.439400000000439e-001	1.777826e-005
3.439500000000439e-001	1.778329e-005
3.439600000000440e-001	1.778832e-005
3.439700000000440e-001	1.779335e-005
3.439800000000440e-001	1.779838e-005
3.439900000000440e-001	1.780342e-005
3.440000000000440e-001	1.780845e-005
3.440100000000440e-001	1.781349e-005
3.440200000000440e-001	1.781853e-005
3.440300000000440e-001	1.782357e-005
3.440400000000440e-001	1.782861e-005
3.440500000000440e-001	1.783366e-005
3.440600000000441e-001	1.783870e-005
3.440700000000441e-001	1.784375e-005
3.440800000000441e-001	1.784880e-005
3.440900000000441e-001	1.785384e-005
3.441000000000441e-001	1.785889e-005
3.441100000000441e-001	1.786395e-005
3.441200000000441e-001	1.786900e-005
3.441300000000441e-001	1.787406e-005
3.441400000000441e-001	1.787911e-005
3.441500000000441e-001	1.788417e-005
3.441600000000442e-001	1.788923e-005
3.441700000000442e-001	1.789429e-005
3.441800000000442e-001	1.789935e-005
3.441900000000442e-001	1.790441e-005
3.442000000000442e-001	1.790948e-005
3.442100000000442e-001	1.791454e-005
3.442200000000442e-001	1.791961e-005
3.442300000000442e-001	1.792468e-005
3.442400000000442e-001	1.792975e-005
3.442500000000442e-001	1.793482e-005
3.442600000000443e-001	1.793990e-005
3.442700000000443e-001	1.794497e-005
3.442800000000443e-001	1.795005e-005
3.442900000000443e-001	1.795513e-005
3.443000000000443e-001	1.796021e-005
3.443100000000443e-001	1.796529e-005
3.443200000000443e-001	1.797037e-005
3.443300000000443e-001	1.797545e-005
3.443400000000443e-001	1.798054e-005
3.443500000000443e-001	1.798562e-005
3.443600000000444e-001	1.799071e-005
3.443700000000444e-001	1.799580e-005
3.443800000000444e-001	1.800089e-005
3.443900000000444e-001	1.800598e-005
3.444000000000444e-001	1.801108e-005
3.444100000000444e-001	1.801617e-005
3.444200000000444e-001	1.802127e-005
3.444300000000444e-001	1.802637e-005
3.444400000000444e-001	1.803147e-005
3.444500000000444e-001	1.803657e-005
3.444600000000445e-001	1.804167e-005
3.444700000000445e-001	1.804677e-005
3.444800000000445e-001	1.805188e-005
3.444900000000445e-001	1.805698e-005
3.445000000000445e-001	1.806209e-005
3.445100000000445e-001	1.806720e-005
3.445200000000445e-001	1.807231e-005
3.445300000000445e-001	1.807742e-005
3.445400000000445e-001	1.808254e-005
3.445500000000445e-001	1.808765e-005
3.445600000000446e-001	1.809277e-005
3.445700000000446e-001	1.809789e-005
3.445800000000446e-001	1.810301e-005
3.445900000000446e-001	1.810813e-005
3.446000000000446e-001	1.811325e-005
3.446100000000446e-001	1.811838e-005
3.446200000000446e-001	1.812350e-005
3.446300000000446e-001	1.812863e-005
3.446400000000446e-001	1.813375e-005
3.446500000000446e-001	1.813888e-005
3.446600000000447e-001	1.814402e-005
3.446700000000447e-001	1.814915e-005
3.446800000000447e-001	1.815428e-005
3.446900000000447e-001	1.815942e-005
3.447000000000447e-001	1.816456e-005
3.447100000000447e-001	1.816969e-005
3.447200000000447e-001	1.817483e-005
3.447300000000447e-001	1.817998e-005
3.447400000000447e-001	1.818512e-005
3.447500000000447e-001	1.819026e-005
3.447600000000448e-001	1.819541e-005
3.447700000000448e-001	1.820056e-005
3.447800000000448e-001	1.820570e-005
3.447900000000448e-001	1.821085e-005
3.448000000000448e-001	1.821601e-005
3.448100000000448e-001	1.822116e-005
3.448200000000448e-001	1.822631e-005
3.448300000000448e-001	1.823147e-005
3.448400000000448e-001	1.823663e-005
3.448500000000448e-001	1.824178e-005
3.448600000000449e-001	1.824694e-005
3.448700000000449e-001	1.825211e-005
3.448800000000449e-001	1.825727e-005
3.448900000000449e-001	1.826243e-005
3.449000000000449e-001	1.826760e-005
3.449100000000449e-001	1.827277e-005
3.449200000000449e-001	1.827794e-005
3.449300000000449e-001	1.828311e-005
3.449400000000449e-001	1.828828e-005
3.449500000000449e-001	1.829345e-005
3.449600000000450e-001	1.829863e-005
3.449700000000450e-001	1.830380e-005
3.449800000000450e-001	1.830898e-005
3.449900000000450e-001	1.831416e-005
3.450000000000450e-001	1.831934e-005
3.450100000000450e-001	1.832452e-005
3.450200000000450e-001	1.832971e-005
3.450300000000450e-001	1.833489e-005
3.450400000000450e-001	1.834008e-005
3.450500000000450e-001	1.834527e-005
3.450600000000451e-001	1.835046e-005
3.450700000000451e-001	1.835565e-005
3.450800000000451e-001	1.836084e-005
3.450900000000451e-001	1.836603e-005
3.451000000000451e-001	1.837123e-005
3.451100000000451e-001	1.837643e-005
3.451200000000451e-001	1.838162e-005
3.451300000000451e-001	1.838683e-005
3.451400000000451e-001	1.839203e-005
3.451500000000451e-001	1.839723e-005
3.451600000000452e-001	1.840243e-005
3.451700000000452e-001	1.840764e-005
3.451800000000452e-001	1.841285e-005
3.451900000000452e-001	1.841805e-005
3.452000000000452e-001	1.842326e-005
3.452100000000452e-001	1.842848e-005
3.452200000000452e-001	1.843369e-005
3.452300000000452e-001	1.843890e-005
3.452400000000452e-001	1.844412e-005
3.452500000000452e-001	1.844934e-005
3.452600000000453e-001	1.845456e-005
3.452700000000453e-001	1.845978e-005
3.452800000000453e-001	1.846500e-005
3.452900000000453e-001	1.847022e-005
3.453000000000453e-001	1.847545e-005
3.453100000000453e-001	1.848067e-005
3.453200000000453e-001	1.848590e-005
3.453300000000453e-001	1.849113e-005
3.453400000000453e-001	1.849636e-005
3.453500000000453e-001	1.850159e-005
3.453600000000454e-001	1.850683e-005
3.453700000000454e-001	1.851206e-005
3.453800000000454e-001	1.851730e-005
3.453900000000454e-001	1.852254e-005
3.454000000000454e-001	1.852778e-005
3.454100000000454e-001	1.853302e-005
3.454200000000454e-001	1.853826e-005
3.454300000000454e-001	1.854350e-005
3.454400000000454e-001	1.854875e-005
3.454500000000454e-001	1.855400e-005
3.454600000000455e-001	1.855925e-005
3.454700000000455e-001	1.856450e-005
3.454800000000455e-001	1.856975e-005
3.454900000000455e-001	1.857500e-005
3.455000000000455e-001	1.858025e-005
3.455100000000455e-001	1.858551e-005
3.455200000000455e-001	1.859077e-005
3.455300000000455e-001	1.859603e-005
3.455400000000455e-001	1.860129e-005
3.455500000000455e-001	1.860655e-005
3.455600000000456e-001	1.861181e-005
3.455700000000456e-001	1.861708e-005
3.455800000000456e-001	1.862234e-005
3.455900000000456e-001	1.862761e-005
3.456000000000456e-001	1.863288e-005
3.456100000000456e-001	1.863815e-005
3.456200000000456e-001	1.864342e-005
3.456300000000456e-001	1.864870e-005
3.456400000000456e-001	1.865397e-005
3.456500000000456e-001	1.865925e-005
3.456600000000457e-001	1.866453e-005
3.456700000000457e-001	1.866981e-005
3.456800000000457e-001	1.867509e-005
3.456900000000457e-001	1.868037e-005
3.457000000000457e-001	1.868566e-005
3.457100000000457e-001	1.869094e-005
3.457200000000457e-001	1.869623e-005
3.457300000000457e-001	1.870152e-005
3.457400000000457e-001	1.870681e-005
3.457500000000457e-001	1.871210e-005
3.457600000000458e-001	1.871740e-005
3.457700000000458e-001	1.872269e-005
3.457800000000458e-001	1.872799e-005
3.457900000000458e-001	1.873328e-005
3.458000000000458e-001	1.873858e-005
3.458100000000458e-001	1.874388e-005
3.458200000000458e-001	1.874919e-005
3.458300000000458e-001	1.875449e-005
3.458400000000458e-001	1.875980e-005
3.458500000000458e-001	1.876510e-005
3.458600000000459e-001	1.877041e-005
3.458700000000459e-001	1.877572e-005
3.458800000000459e-001	1.878103e-005
3.458900000000459e-001	1.878634e-005
3.459000000000459e-001	1.879166e-005
3.459100000000459e-001	1.879697e-005
3.459200000000459e-001	1.880229e-005
3.459300000000459e-001	1.880761e-005
3.459400000000459e-001	1.881293e-005
3.459500000000459e-001	1.881825e-005
3.459600000000460e-001	1.882358e-005
3.459700000000460e-001	1.882890e-005
3.459800000000460e-001	1.883423e-005
3.459900000000460e-001	1.883956e-005
3.460000000000460e-001	1.884488e-005
3.460100000000460e-001	1.885021e-005
3.460200000000460e-001	1.885555e-005
3.460300000000460e-001	1.886088e-005
3.460400000000460e-001	1.886622e-005
3.460500000000460e-001	1.887155e-005
3.460600000000461e-001	1.887689e-005
3.460700000000461e-001	1.888223e-005
3.460800000000461e-001	1.888757e-005
3.460900000000461e-001	1.889292e-005
3.461000000000461e-001	1.889826e-005
3.461100000000461e-001	1.890361e-005
3.461200000000461e-001	1.890896e-005
3.461300000000461e-001	1.891430e-005
3.461400000000461e-001	1.891965e-005
3.461500000000461e-001	1.892501e-005
3.461600000000462e-001	1.893036e-005
3.461700000000462e-001	1.893571e-005
3.461800000000462e-001	1.894107e-005
3.461900000000462e-001	1.894643e-005
3.462000000000462e-001	1.895179e-005
3.462100000000462e-001	1.895715e-005
3.462200000000462e-001	1.896251e-005
3.462300000000462e-001	1.896788e-005
3.462400000000462e-001	1.897324e-005
3.462500000000462e-001	1.897861e-005
3.462600000000463e-001	1.898398e-005
3.462700000000463e-001	1.898935e-005
3.462800000000463e-001	1.899472e-005
3.462900000000463e-001	1.900009e-005
3.463000000000463e-001	1.900547e-005
3.463100000000463e-001	1.901084e-005
3.463200000000463e-001	1.901622e-005
3.463300000000463e-001	1.902160e-005
3.463400000000463e-001	1.902698e-005
3.463500000000463e-001	1.903236e-005
3.463600000000464e-001	1.903775e-005
3.463700000000464e-001	1.904313e-005
3.463800000000464e-001	1.904852e-005
3.463900000000464e-001	1.905391e-005
3.464000000000464e-001	1.905930e-005
3.464100000000464e-001	1.906469e-005
3.464200000000464e-001	1.907008e-005
3.464300000000464e-001	1.907548e-005
3.464400000000464e-001	1.908087e-005
3.464500000000464e-001	1.908627e-005
3.464600000000465e-001	1.909167e-005
3.464700000000465e-001	1.909707e-005
3.464800000000465e-001	1.910247e-005
3.464900000000465e-001	1.910788e-005
3.465000000000465e-001	1.911328e-005
3.465100000000465e-001	1.911869e-005
3.465200000000465e-001	1.912410e-005
3.465300000000465e-001	1.912951e-005
3.465400000000465e-001	1.913492e-005
3.465500000000465e-001	1.914033e-005
3.465600000000466e-001	1.914575e-005
3.465700000000466e-001	1.915116e-005
3.465800000000466e-001	1.915658e-005
3.465900000000466e-001	1.916200e-005
3.466000000000466e-001	1.916742e-005
3.466100000000466e-001	1.917284e-005
3.466200000000466e-001	1.917827e-005
3.466300000000466e-001	1.918369e-005
3.466400000000466e-001	1.918912e-005
3.466500000000466e-001	1.919455e-005
3.466600000000467e-001	1.919998e-005
3.466700000000467e-001	1.920541e-005
3.466800000000467e-001	1.921084e-005
3.466900000000467e-001	1.921627e-005
3.467000000000467e-001	1.922171e-005
3.467100000000467e-001	1.922715e-005
3.467200000000467e-001	1.923259e-005
3.467300000000467e-001	1.923803e-005
3.467400000000467e-001	1.924347e-005
3.467500000000467e-001	1.924891e-005
3.467600000000468e-001	1.925436e-005
3.467700000000468e-001	1.925980e-005
3.467800000000468e-001	1.926525e-005
3.467900000000468e-001	1.927070e-005
3.468000000000468e-001	1.927615e-005
3.468100000000468e-001	1.928161e-005
3.468200000000468e-001	1.928706e-005
3.468300000000468e-001	1.929252e-005
3.468400000000468e-001	1.929797e-005
3.468500000000468e-001	1.930343e-005
3.468600000000469e-001	1.930889e-005
3.468700000000469e-001	1.931436e-005
3.468800000000469e-001	1.931982e-005
3.468900000000469e-001	1.932528e-005
3.469000000000469e-001	1.933075e-005
3.469100000000469e-001	1.933622e-005
3.469200000000469e-001	1.934169e-005
3.469300000000469e-001	1.934716e-005
3.469400000000469e-001	1.935263e-005
3.469500000000469e-001	1.935811e-005
3.469600000000470e-001	1.936358e-005
3.469700000000470e-001	1.936906e-005
3.469800000000470e-001	1.937454e-005
3.469900000000470e-001	1.938002e-005
3.470000000000470e-001	1.938550e-005
3.470100000000470e-001	1.939099e-005
3.470200000000470e-001	1.939647e-005
3.470300000000470e-001	1.940196e-005
3.470400000000470e-001	1.940745e-005
3.470500000000470e-001	1.941294e-005
3.470600000000471e-001	1.941843e-005
3.470700000000471e-001	1.942392e-005
3.470800000000471e-001	1.942942e-005
3.470900000000471e-001	1.943491e-005
3.471000000000471e-001	1.944041e-005
3.471100000000471e-001	1.944591e-005
3.471200000000471e-001	1.945141e-005
3.471300000000471e-001	1.945691e-005
3.471400000000471e-001	1.946242e-005
3.471500000000471e-001	1.946792e-005
3.471600000000472e-001	1.947343e-005
3.471700000000472e-001	1.947894e-005
3.471800000000472e-001	1.948445e-005
3.471900000000472e-001	1.948996e-005
3.472000000000472e-001	1.949547e-005
3.472100000000472e-001	1.950099e-005
3.472200000000472e-001	1.950651e-005
3.472300000000472e-001	1.951202e-005
3.472400000000472e-001	1.951754e-005
3.472500000000472e-001	1.952306e-005
3.472600000000473e-001	1.952859e-005
3.472700000000473e-001	1.953411e-005
3.472800000000473e-001	1.953964e-005
3.472900000000473e-001	1.954516e-005
3.473000000000473e-001	1.955069e-005
3.473100000000473e-001	1.955622e-005
